,castTotalLikes,directorLikes,actor1likes,movieLikes,fbPosters,year,duration,genre,contentRating,criticReviews,userReviews,userVotes,rating
4031,12034,11000,11000,0,5,1972,88,4,3,50,78,31077,6.8
4032,3833,89,3000,15000,0,1962,129,6,5,127,471,215086,8.4
4033,1396,750,745,0,0,1981,87,0,3,177,294,133966,7.6
4034,768,32,483,0,1,1994,102,0,3,77,146,34520,7.6
4035,1404,0,618,0,0,1962,152,6,5,103,207,67825,7.7
4036,563,108,173,0,0,1999,118,7,3,123,434,77551,7.6
4037,218,9,120,0,0,2011,86,2,3,218,154,18566,5.3
4038,927,207,380,39000,3,2006,137,2,3,215,407,259379,8.5
4039,2300,589,690,10000,7,2011,129,2,0,34,175,15401,7.0
4040,2290,31,654,0,1,1961,134,2,6,100,167,62860,8.0
4041,2555,6,1000,236,8,1940,119,1,11,12,34,2269,7.1
4042,29,162,23,0,0,2003,80,3,0,167,312,42462,7.8
4043,3163,149,912,0,3,1998,89,4,0,56,132,8224,7.2
4044,14412,30,14000,0,0,2003,101,7,3,180,226,41999,7.5
4045,65,0,50,13000,0,2004,80,2,3,211,492,168398,8.0
4046,318,0,85,11000,0,2000,115,2,3,157,361,173551,8.1
4047,2186,308,1000,0,2,2003,100,2,3,126,545,68222,6.8
4048,1846,603,936,0,3,1947,118,2,7,61,113,10791,7.4
4049,34446,81,34000,20000,2,2010,100,2,3,365,297,111658,7.2
4050,29,162,21,0,0,2003,106,1,3,121,156,26926,8.1
4051,1833,85,480,60,2,1938,106,2,7,10,29,1381,7.0
4052,1349,244,538,0,0,2005,91,4,3,151,243,31130,7.4
4053,13145,117,13000,63000,0,2010,105,6,0,171,129,55382,8.3
4054,3013,31,804,0,0,2015,96,2,3,158,60,20885,6.1
4055,675,0,251,0,1,1999,116,0,3,167,346,70084,7.5
4056,50313,453,24000,0,2,2005,116,0,3,118,222,54657,7.0
4057,2739,5,1000,0,1,2015,97,6,0,39,22,3911,5.3
4058,11327,0,8000,134,0,2002,101,4,3,108,172,8662,4.7
4059,901,85,265,0,1,1986,98,11,3,65,74,4288,5.7
4060,1645,0,597,0,0,1996,150,2,0,85,224,30618,7.8
4061,226,263,71,0,3,2006,101,4,6,160,206,27346,6.5
4062,56,56,56,0,0,2008,90,3,3,231,156,46107,8.0
4063,359,0,178,32,1,2003,120,1,0,7,30,397,3.3
4064,11184,22,10000,0,3,2015,102,2,3,168,72,16645,6.9
4065,408,90,168,0,0,2007,100,9,1,107,44,5475,8.1
4066,3427,129,991,0,1,2010,104,2,1,200,98,8204,6.5
4067,1136,13,373,592,0,2005,89,7,8,123,64,5615,6.8
4068,1156,34,388,495,1,2000,99,6,3,39,73,4359,7.3
4069,3011,11,584,166,4,1997,96,4,0,41,111,4049,6.4
4070,768,10,189,974,0,2010,86,4,3,46,13,3467,4.6
4071,1917,0,1000,739,1,1985,98,4,3,30,45,11031,6.5
4072,51441,0,49000,857,2,2004,96,4,0,46,86,7479,7.0
4073,1511,53,386,17000,1,2007,94,4,3,221,161,34556,5.4
4074,36,4,33,0,1,1998,91,0,0,51,102,5613,6.7
4075,865,31,326,0,1,2004,90,7,3,58,67,16828,7.4
4076,36885,0,22000,407,1,2009,85,4,3,45,11,2522,5.8
4077,5535,222,5000,224,2,1997,96,4,3,44,21,2081,7.1
4078,26176,776,25000,0,0,2015,129,2,3,74,30,1758,4.5
4079,653,32,532,39,0,2008,93,3,1,6,17,922,5.3
4080,1307,84,584,61,4,2003,100,6,5,5,18,508,5.4
4081,10869,98,10000,0,7,2014,94,4,0,81,40,6223,5.9
4082,1362,97,787,810,1,1993,97,11,3,46,130,10182,5.9
4083,39518,11,26000,0,2,2005,92,2,3,34,90,19336,6.6
4084,774,38,363,474,1,2006,96,2,3,78,78,10282,6.6
4085,3065,54,985,215,1,2002,85,4,0,52,92,11211,5.1
4086,776,0,160,0,0,2015,87,2,5,29,59,13279,6.0
4087,14561,43,13000,0,1,2008,91,11,3,161,357,57811,6.8
4088,2341,308,638,604,2,2013,99,13,3,18,24,2895,5.4
4089,1593,6,513,0,3,2009,88,0,3,107,91,17296,5.2
4090,86,5,29,1000,2,2008,119,0,3,30,23,9689,7.8
4091,1650,0,766,205,1,2004,99,6,3,24,41,2588,6.4
4092,762,6,253,0,0,2011,92,11,5,116,235,40380,6.1
4093,322,5,121,0,0,2012,86,4,3,98,53,6585,5.7
4094,1149,0,413,0,0,2010,83,6,3,25,64,9280,5.5
4095,11700,11000,11000,0,3,1971,82,4,10,40,105,27646,7.1
4096,892,0,473,115,0,2012,102,13,5,20,9,289,3.9
4097,2395,5,601,44,1,2007,90,0,3,8,6,355,4.6
4098,1055,0,1000,0,1,1947,92,6,5,90,175,19236,7.7
4099,2620,0,633,153,0,2008,88,11,3,21,31,2701,4.9
4100,15740,10,15000,912,3,2002,97,6,3,12,67,5182,6.3
4101,3683,68,2000,0,6,2012,96,4,3,33,26,5732,6.1
4102,1611,5,416,655,2,2012,106,4,5,94,19,344,5.7
4103,2020,17,594,825,1,2013,107,4,3,41,23,4478,5.6
4104,16110,2,16000,200,0,1967,80,11,12,38,36,952,6.0
4105,2654,10,924,0,3,2013,91,4,3,12,20,3605,5.7
4106,1807,44,907,805,0,1966,99,4,7,25,72,6804,7.0
4107,15707,531,10000,651,1,2011,108,0,0,2,14,583,4.4
4108,1425,6,680,0,0,2015,88,4,3,23,25,2348,3.4
4109,13583,3,11000,728,0,2015,92,13,5,18,17,838,3.4
4110,19649,28,18000,0,2,1986,99,6,3,45,111,11763,7.1
4111,2389,35,548,298,0,2003,103,2,0,60,122,4894,6.4
4112,1204,58,405,620,2,2015,90,0,3,23,15,2032,5.2
4113,17471,89,16000,24000,0,2010,95,2,3,363,447,118684,7.0
4114,3275,0,920,17000,1,2010,97,4,3,249,100,65877,7.3
4115,176,63,161,0,0,2013,108,9,5,68,42,6678,8.1
4116,1082,0,533,104,5,2006,95,2,6,14,15,1010,5.8
4117,20051,108,17000,39000,1,2013,100,2,3,359,371,108248,5.9
4118,1182,168,733,1000,3,2013,160,2,5,15,38,5018,6.4
4119,42918,0,40000,10000,1,1984,101,11,9,256,668,149293,7.5
4120,68,120,41,0,0,2008,90,7,0,194,134,40481,7.8
4121,4249,47,628,1000,6,2015,89,2,3,10,19,744,7.2
4122,1958,13,463,0,0,2010,87,2,0,311,300,41509,5.6
4123,2032,456,1000,10000,1,2009,98,7,3,205,75,29019,7.2
4124,10570,603,10000,5000,0,1951,125,2,1,94,233,78454,8.0
4125,1991,0,654,18000,0,1964,95,4,1,192,839,342585,8.5
4126,546,12,201,544,0,2002,118,2,3,85,110,11088,6.8
4127,2658,188,2000,31000,0,2012,93,2,0,663,269,70336,7.3
4128,1432,88,595,511,4,1973,96,0,2,62,91,22764,5.5
4129,2187,9,767,0,1,2000,109,2,0,39,78,2794,7.3
4130,1439,0,553,952,0,2011,109,2,3,68,34,2603,6.3
4131,32405,293,16000,0,1,2011,90,4,0,130,45,13223,6.6
4132,14620,0,12000,266,0,1993,93,4,0,13,17,1435,6.1
4133,18263,57,16000,0,3,1968,114,16,12,26,109,25472,7.0
4134,2439,15,647,368,0,2007,113,11,3,53,103,6267,5.3
4135,984,4,433,566,0,2013,90,0,0,10,12,761,3.4
4136,4306,21,761,569,13,2012,111,4,5,4,8,686,5.4
4137,623,670,486,0,1,1998,81,6,3,181,709,161471,7.8
4138,2489,75,701,0,1,2002,93,2,3,114,277,26773,6.7
4139,1724,15,900,326,3,2013,90,1,1,11,9,840,4.7
4140,139,0,86,73,0,2013,112,11,0,1,1,28,6.3
4141,2198,36,953,0,1,2007,106,1,0,75,58,5526,7.4
4142,941,88,595,794,0,1972,88,0,1,80,95,23268,6.1
4143,3970,143,1000,951,1,2001,138,6,3,179,510,32415,7.5
4144,2423,68,635,17000,0,2010,105,11,3,225,209,56402,6.3
4145,2095,3,349,374,3,1999,98,4,0,77,122,8697,6.3
4146,763,84,680,869,0,2004,86,2,3,124,103,16349,6.8
4147,822,25,638,16000,2,2013,104,2,1,195,162,30479,7.8
4148,2721,87,887,305,0,2004,100,2,3,76,48,2725,6.9
4149,1363,964,319,0,10,1938,126,4,7,51,133,17799,8.0
4150,2247,160,862,0,5,1953,118,2,5,101,150,33987,7.8
4151,955,673,281,721,1,1949,103,16,6,55,90,11920,7.4
4152,3894,11,651,0,0,2013,102,2,1,15,21,2561,6.1
4153,2196,11,489,43,0,1999,84,4,3,16,13,536,4.3
4154,231,0,227,0,0,2007,95,4,1,109,66,9750,7.2
4155,380,0,327,844,3,2014,92,11,3,40,18,2621,4.7
4156,137,21,53,0,0,2006,90,4,6,51,23,4702,7.3
4157,12157,0,11000,6000,2,1974,113,2,1,149,313,74651,7.9
4158,1694,0,963,278,0,1969,123,6,3,35,26,4391,7.2
4159,2564,1000,2000,63,2,2003,111,2,3,22,40,1618,5.4
4160,992,4,427,2000,0,2016,99,11,5,68,40,3313,3.7
4161,10438,0,3000,7000,0,2004,110,0,3,287,1057,194426,7.4
4162,1981,191,597,0,1,2007,108,4,0,173,204,37714,7.1
4163,1168,15,633,0,1,1988,92,0,3,61,210,57578,6.8
4164,1573,964,607,0,7,1939,120,4,5,96,245,77392,8.2
4165,479,387,436,0,0,2005,88,4,3,110,232,60295,7.4
4166,1173,0,378,682,1,2001,97,4,3,110,190,14018,6.7
4167,18,611,9,784,1,2009,95,4,3,101,20,2410,5.7
4168,896,13000,472,0,1,1945,95,18,6,97,161,32927,7.6
4169,2990,460,991,619,1,1994,103,2,3,53,83,14112,7.2
4170,4762,787,1000,0,2,1998,110,4,3,106,318,36657,7.5
4171,3030,0,852,60000,1,2010,103,8,0,445,752,202800,6.8
4172,1652,92,752,0,3,1984,92,4,3,131,148,25332,6.9
4173,856,44,827,0,0,2000,114,6,3,94,125,38215,7.9
4174,0,4,0,0,3,2012,101,9,0,105,33,4547,7.6
4175,859,58,552,608,1,2005,112,2,3,75,68,9408,6.7
4176,2667,38,801,0,7,2013,104,4,3,97,79,29517,5.8
4177,1582,675,902,853,0,1993,99,6,3,37,93,17322,6.5
4178,33441,21,33000,0,0,2001,98,2,3,84,159,30314,7.2
4179,2747,234,947,415,0,2007,107,2,3,88,57,10896,6.9
4180,792,6,393,307,1,2014,93,0,3,6,3,95,5.5
4181,469,122,210,0,0,2001,100,11,3,127,481,43839,6.5
4182,2179,522,813,0,0,2006,80,4,3,32,28,2963,6.2
4183,3288,13,1000,0,1,2010,94,2,0,8,14,919,6.7
4184,3668,134,936,0,0,2006,93,4,3,229,235,23349,5.7
4185,352,0,309,0,1,1936,87,4,2,120,211,143086,8.6
4186,3901,18,954,304,1,2002,91,2,1,31,55,2419,6.5
4187,1238,0,634,0,1,2007,84,4,3,100,88,21379,6.3
4188,3138,7,890,68,7,2005,90,4,0,14,5,444,4.3
4189,1240,60,826,216,0,2005,108,2,3,39,26,1134,6.0
4190,60,407,38,594,0,2010,124,2,3,35,8,463,5.8
4191,721,49,413,0,0,2008,95,8,5,178,142,22212,6.7
4192,89263,7,87000,371,3,2008,90,2,3,46,22,2792,6.7
4193,5158,0,1000,15000,1,2012,101,2,3,234,166,20376,5.1
4194,165,3,61,10000,3,2014,107,4,5,166,83,23323,6.8
4195,0,21,0,0,0,2005,20,9,5,56,70,4120,6.8
4196,4036,11,979,283,2,2013,98,4,3,9,7,291,6.3
4197,588,34,129,0,2,2014,112,4,5,18,13,2841,7.1
4198,16385,188,10000,38000,2,2012,130,0,0,387,448,226583,7.0
4199,1044,37,501,750,1,2015,101,2,5,35,42,1547,3.3
4200,229,0,82,0,1,1937,83,3,7,145,204,133348,7.7
4201,358,33,341,57,0,2004,106,2,3,78,37,2720,6.7
4202,2140,74,984,209,2,1968,113,16,1,10,41,1978,5.5
4203,256,87,87,400,0,2004,94,1,0,60,63,3291,6.6
4204,421,412,412,389,0,2014,76,6,3,92,16,2082,6.3
4205,1159,58,847,223,0,2014,91,11,3,4,6,330,6.9
4206,2658,7,1000,0,1,1966,105,1,7,53,155,22975,6.5
4207,28294,0,26000,21000,1,1998,120,4,3,116,523,414976,8.2
4208,821,346,280,5000,1,1998,105,2,3,98,258,65951,8.1
4209,14420,12000,12000,872,1,1996,95,4,3,43,65,11369,7.2
4210,83,5,51,100,2,2006,135,2,3,15,19,775,7.4
4211,3475,7,2000,117,2,1999,105,2,1,14,38,449,6.5
4212,843,5,413,932,0,2012,83,4,5,56,10,1231,5.7
4213,16537,17,13000,0,1,1998,111,0,3,79,127,54316,6.1
4214,0,135,0,0,1,2014,135,0,0,16,24,3144,8.7
4215,289,4,232,220,0,1985,88,0,3,18,46,1339,4.3
4216,6227,4,2000,3000,1,2003,87,4,3,35,53,4182,6.2
4217,1499,19,700,0,3,2010,82,4,3,16,42,5579,2.7
4218,38121,0,35000,969,1,2009,103,11,3,24,38,4866,5.2
4219,2888,13000,1000,0,2,1940,130,2,5,144,276,87424,8.2
4220,707,49,309,0,0,1981,87,11,3,242,394,39690,6.1
4221,581,0,287,0,4,1945,101,2,5,97,136,24959,8.0
4222,1866,4,796,0,0,1984,96,11,3,77,88,7528,5.5
4223,2459,8,2000,0,1,2012,80,2,3,16,11,910,5.7
4224,1730,11,578,381,0,2011,87,3,1,7,3,458,3.7
4225,683,83,469,1000,0,1953,92,6,7,74,116,11047,7.1
4226,1129,673,595,0,5,1941,118,2,7,74,124,15840,7.8
4227,1431,0,828,2000,2,1989,100,2,3,58,95,37785,7.2
4228,5161,0,2000,0,0,2004,103,11,3,287,1509,299127,7.7
4229,2893,422,816,0,0,2001,100,4,3,100,333,76151,7.1
4230,22194,301,18000,0,0,2008,104,2,0,276,698,139426,5.5
4231,809,300,307,0,0,2001,114,4,3,137,214,19397,7.4
4232,4288,50,2000,756,0,2000,111,2,3,122,231,22145,7.7
4233,1041,13000,282,0,0,1955,99,4,7,73,150,24891,7.2
4234,26451,118,13000,10000,3,2006,110,6,3,202,507,262160,7.8
4235,4289,91,1000,0,1,1999,85,4,3,99,186,19986,6.6
4236,2681,29,890,0,2,2013,113,2,0,10,32,2417,6.0
4237,28994,16000,16000,19000,0,1992,99,6,3,173,931,664719,8.4
4238,293,9,94,548,1,1940,83,2,7,7,25,1047,6.5
4239,16089,0,16000,20000,3,1966,142,16,7,181,780,503509,8.9
4240,76,9,61,0,1,2015,112,4,3,111,26,7025,7.9
4241,1805,14,1000,0,0,2012,108,4,0,38,89,2582,6.0
4242,318,0,268,27,0,2001,88,4,3,12,4,91,6.1
4243,1438,4,690,480,1,2003,88,1,0,51,38,2953,6.1
4244,1190,0,387,636,6,2008,76,4,3,14,35,9560,3.8
4245,1621,345,843,204,3,1936,100,0,7,24,52,3418,7.1
4246,862,0,721,161,2,2011,99,13,3,18,11,652,4.5
4247,630,0,380,238,0,2012,84,0,3,22,51,1321,3.8
4248,1218,38,584,0,0,1993,91,1,1,9,70,5061,6.2
4249,1581,282,586,477,1,1970,97,0,3,30,27,1172,6.6
4250,11257,2,10000,479,0,2015,84,11,3,9,7,742,4.6
4251,19957,6,16000,0,3,2005,94,4,3,91,236,76467,6.8
4252,1329,155,448,241,0,1987,92,0,3,57,37,1324,5.9
4253,521,12,412,0,2,2006,116,2,1,5,36,2050,6.9
4254,645,22,434,0,1,2010,110,10,3,97,82,6555,6.1
4255,1445,338,1000,51000,0,2011,102,0,3,481,316,148221,7.6
4256,2510,252,1000,444,1,2010,89,0,3,17,15,737,3.0
4257,12,0,12,200,0,2013,76,11,3,9,10,332,2.6
4258,3442,345,2000,23000,4,1942,82,2,1,242,1123,387508,8.6
4259,29,0,12,0,0,2008,89,2,3,95,85,9465,6.1
4260,1080,136,844,0,1,1972,89,2,10,87,199,20678,6.7
4261,16094,80,13000,0,0,1976,145,2,1,141,542,375240,8.1
4262,622,2,321,234,1,2014,91,2,5,16,2,512,4.9
4263,4878,0,2000,7000,0,1980,89,8,3,212,335,46493,6.8
4264,1371,62,883,328,1,1963,121,1,6,30,56,8508,6.8
4265,1565,6,707,13000,0,2014,83,11,3,270,309,44329,5.7
4266,23525,17000,22000,35000,1,1976,110,6,3,211,881,507063,8.3
4267,4438,287,1000,0,0,1981,91,11,3,161,195,22773,6.6
4268,1421,92,650,5000,4,1962,110,0,7,184,389,116642,7.3
4269,2665,18,1000,24000,0,2012,86,11,3,270,271,52642,5.0
4270,673,385,266,0,0,1987,86,8,3,203,335,76407,7.0
4271,1810,18,634,0,11,2016,120,2,1,29,102,4501,3.4
4272,3155,65,1000,816,0,2005,90,2,0,137,220,23021,5.9
4273,53,2,43,339,0,1999,99,0,1,107,140,5442,6.0
4274,35941,310,33000,25000,0,2010,112,2,3,377,283,141425,7.4
4275,3192,2,2000,0,2,2005,103,1,3,169,230,36321,7.4
4276,988,19,403,12000,0,2012,83,11,3,225,290,30570,4.2
4277,731,199,503,0,8,1970,109,4,9,101,137,7584,6.2
4278,929,49,861,0,0,2006,96,9,1,372,504,67654,7.5
4279,510,23,183,624,0,1949,109,0,7,40,69,7346,7.2
4280,1218,17000,543,0,0,2008,122,7,0,129,67,9638,7.2
4281,2082,0,640,12000,0,2013,100,1,3,285,164,21468,5.4
4282,1899,20,422,11000,3,2012,95,7,3,337,126,36381,7.2
4283,42,11,37,37000,0,2008,94,9,1,120,183,42389,7.9
4284,1147,10,544,0,1,2011,107,2,0,40,82,6110,6.8
4285,23461,122,22000,392,1,1998,104,4,3,38,86,4195,6.7
4286,28817,655,24000,10000,0,2007,96,4,0,387,881,414345,7.5
4287,3986,7,3000,0,2,2014,93,4,3,185,79,31254,6.8
4288,1263,46,321,0,0,2011,102,2,3,348,186,40425,6.9
4289,1587,9,612,0,1,2014,84,4,3,155,73,16594,6.8
4290,994,33,496,0,1,2008,97,6,3,181,93,21746,7.2
4291,198,9,130,14000,0,2013,91,9,0,149,80,9540,7.4
4292,21124,56,21000,387,3,1997,84,4,3,54,102,5933,5.6
4293,2400,132,778,227,2,1996,86,4,3,18,32,2629,6.8
4294,2323,11,1000,0,3,1997,91,4,3,122,174,82232,7.2
4295,1447,2,783,0,0,2006,92,9,1,87,155,11283,7.7
4296,3085,112,1000,671,1,2000,94,4,3,51,120,6084,7.0
4297,1587,152,1000,0,2,2002,92,4,3,260,366,38893,7.2
4298,5497,11,2000,35000,4,2015,103,1,1,218,154,47988,6.4
4299,295,12,245,603,0,1998,100,2,3,16,51,1976,7.2
4300,1107,13,957,100,0,2001,119,6,0,12,63,983,7.2
4301,3931,0,1000,0,0,1981,92,4,3,48,131,36559,6.9
4302,904,406,406,0,0,1997,92,4,8,59,168,30396,6.2
4303,12385,234,11000,571,0,2003,108,2,3,88,126,9233,6.9
4304,1692,4,611,166,0,1997,97,4,3,28,29,1524,7.0
4305,1641,22,638,115,0,2002,88,2,3,44,68,3142,6.7
4306,2289,0,844,24,1,2000,100,4,3,13,32,505,3.6
4307,12234,71,11000,0,0,2013,100,2,3,117,61,19752,6.3
4308,4720,21,1000,11000,2,2006,88,4,3,117,88,46076,7.4
4309,7098,135,7000,32000,0,2014,106,2,3,140,160,75633,7.3
4310,2489,2,855,150,2,2003,79,4,0,29,49,3806,6.1
4311,2369,0,873,16000,1,2009,135,2,0,308,593,125114,6.7
4312,6,50,3,20000,1,2012,96,7,5,248,107,23836,8.2
4313,313,141,141,0,0,2007,53,6,3,84,40,10564,7.7
4314,118,10,102,587,0,2006,97,9,0,40,13,1290,7.3
4315,3258,165,978,25,1,2000,90,4,0,13,16,455,5.7
4316,86,9,53,0,1,2013,91,1,1,31,16,2482,7.6
4317,28,0,20,0,0,2014,93,9,2,43,11,1220,6.8
4318,263584,74,260000,706,3,2012,112,0,0,2,5,606,5.6
4319,3833,243,969,0,0,2009,95,11,3,238,193,30160,6.4
4320,1452,11,443,0,1,2010,93,4,3,112,73,20176,6.8
4321,1141,29,499,157,0,1998,88,4,3,33,52,2735,6.1
4322,1042,5,590,27,2,1999,105,6,3,8,43,1434,5.2
4323,196,8,96,43,1,1996,98,4,3,95,17,334,6.9
4324,3905,82,2000,210,0,2000,82,0,3,29,54,1938,6.0
4325,509,0,262,244,0,2006,78,6,5,71,31,3228,6.1
4326,928,4,446,793,1,2015,97,2,3,36,7,1048,5.5
4327,2694,0,975,0,0,2006,81,4,3,56,37,4862,6.9
4328,2633,18,491,17,3,1997,90,4,3,8,13,377,5.6
4329,1188,0,639,128,2,2005,97,0,3,3,9,534,1.9
4330,1284,53,563,42,2,2006,88,0,3,8,12,783,4.1
4331,920,436,474,47,3,2001,96,4,3,9,21,480,5.4
4332,351,50,327,0,0,2013,105,6,5,87,15,3499,6.8
4333,1635,57,442,501,0,2006,76,2,5,14,75,9190,6.7
4334,997,0,363,138,2,2006,99,6,3,23,26,1420,6.2
4335,1752,15,984,297,4,2009,90,4,3,6,28,1612,2.8
4336,1593,3,767,141,2,2004,87,2,1,2,22,275,5.8
4337,52113,923,34000,599,3,2008,93,2,3,12,24,3943,6.5
4338,292,23,199,0,0,2009,89,4,3,64,39,3650,5.1
4339,1549,142,458,150,1,2012,83,11,0,7,14,634,2.2
4340,90,0,90,68,0,2014,96,2,6,9,7,955,7.2
4341,11466,142,10000,54,3,2014,84,16,0,1,6,93,3.8
4342,344,224,224,0,1,2012,83,11,3,95,47,6531,4.7
4343,1226,0,335,968,2,2012,96,11,5,40,41,6513,5.6
4344,1825,53,677,936,0,2015,95,11,3,39,19,6256,5.2
4345,656,3,214,0,2,2013,93,0,5,150,30,2057,3.5
4346,2677,0,657,212,0,2014,111,2,1,1,1,207,5.3
4347,5056,0,3000,23000,0,2013,101,6,3,393,212,92640,7.0
4348,1567,17,754,785,0,1968,103,2,1,32,55,4998,7.1
4349,1618,0,696,2000,1,2013,87,11,3,78,56,6265,5.5
4350,2468,12,529,884,1,2014,100,2,5,8,64,7870,6.0
4351,11094,603,10000,0,2,1954,108,6,5,134,281,100890,8.2
4352,2924,28,945,995,8,2011,100,4,3,18,15,6025,5.7
4353,264,163,131,14000,0,2007,113,2,5,233,172,44763,7.9
4354,117,171,109,12000,0,2005,104,6,3,231,651,131969,7.1
4355,3299,91,982,698,0,2005,91,2,3,65,90,13485,6.4
4356,509,32,144,0,1,2011,107,2,3,76,43,6277,5.9
4357,687,0,282,17000,0,2013,85,7,3,327,168,53919,7.5
4358,4184,6,975,0,2,2012,101,4,3,62,39,11965,6.4
4359,63,11,16,0,0,1942,70,3,7,116,136,94225,7.4
4360,897,0,465,337,1,2007,88,4,3,73,23,5489,7.3
4361,15800,29,12000,12000,1,2013,112,0,0,238,122,64748,6.5
4362,26017,6,23000,0,2,2003,107,4,3,35,252,14580,7.2
4363,5435,66,904,181,4,2013,90,2,3,6,3,122,7.1
4364,3770,15,938,0,0,2012,88,4,3,115,34,13421,6.0
4365,1751,43,904,0,2,2012,92,4,3,193,61,24391,6.7
4366,1185,14,284,409,1,2002,95,2,1,16,158,1742,5.6
4367,926,46,418,933,0,2006,85,6,3,68,72,7308,7.0
4368,2501,0,786,48000,2,2011,123,2,0,354,264,151812,8.4
4369,1502,377,529,0,1,1995,88,4,3,74,174,26513,7.5
4370,423,9,159,81,1,1993,114,2,3,11,28,2039,7.2
4371,663,6,302,219,1,2002,88,2,3,59,135,4743,7.2
4372,455,21,426,926,1,1929,110,6,5,71,84,7431,8.0
4373,29,0,24,83,0,2004,83,2,6,25,11,772,7.2
4374,1983,37,574,130,0,1999,104,2,3,29,79,2256,6.5
4375,991,3,262,396,1,2003,94,6,3,17,30,3480,7.2
4376,2359,0,1000,4,0,2000,87,2,3,13,3,122,4.2
4377,954,247,247,0,4,2014,93,4,5,6,72,4167,5.1
4378,116,75,35,23000,0,2009,91,4,5,224,200,54601,6.4
4379,587,38,214,1000,0,2003,90,0,0,33,157,17725,6.8
4380,14954,0,11000,0,1,1973,112,4,1,100,238,63839,7.5
4381,3071,8,2000,307,0,2007,86,0,3,82,73,12160,6.9
4382,2714,365,934,31000,0,2012,86,4,3,271,260,101287,7.0
4383,548,15,312,614,1,2011,89,4,3,5,8,3543,7.5
4384,1269,214,513,0,0,2011,95,6,5,255,209,25750,6.3
4385,1252,243,969,0,0,2011,101,11,3,292,247,27260,5.5
4386,12183,687,10000,0,1,2009,89,2,0,178,230,42183,4.8
4387,500,973,319,0,1,1970,106,2,3,120,101,17813,8.1
4388,243,168,108,163,0,2002,88,2,3,31,31,1661,6.6
4389,1558,4,1000,0,0,2008,99,6,3,114,74,9376,5.2
4390,2170,129,935,2000,1,2006,90,11,3,233,129,25951,5.6
4391,1117,3,717,128,0,2009,95,11,3,8,30,851,3.1
4392,2496,160,998,3000,0,1952,85,13,1,153,333,80193,8.1
4393,15,23,7,0,0,1994,170,9,0,53,74,18980,8.3
4394,321,30,262,903,0,2005,86,9,0,49,46,2877,7.1
4395,209,52,80,420,1,2001,97,6,8,64,109,8509,7.2
4396,2476,0,618,303,0,2009,88,2,0,8,10,551,4.0
4397,7122,0,6000,0,0,2005,201,0,0,446,2618,316027,7.2
4398,2160,174,730,0,0,2005,108,11,3,228,576,94463,5.3
4399,33734,31,33000,0,2,2006,106,2,3,208,189,70885,7.2
4400,1763,0,752,102,4,1998,107,2,0,2,6,103,6.5
4401,714,21,465,161,2,1997,84,4,3,25,36,819,6.5
4402,2483,13,977,0,0,2013,90,8,5,143,79,7384,5.2
4403,1553,4,523,1000,0,2012,90,8,0,34,27,3699,5.4
4404,824,10,610,1000,2,1935,81,4,7,66,98,13269,7.8
4405,399,19,170,0,0,1999,81,11,3,360,3400,186786,6.4
4406,778,14,262,0,0,1970,215,9,3,53,63,12631,8.1
4407,190,644,119,0,0,1977,83,4,3,82,109,13915,6.5
4408,1281,16,602,12,1,2000,106,0,0,15,16,448,5.6
4409,2288,4,919,51,0,1998,90,2,3,18,19,531,6.6
4410,2538,44,785,0,1,1964,87,4,7,105,219,31429,7.7
4411,2996,11,2000,7,1,1983,88,2,3,4,9,487,6.1
4412,1164,589,848,0,0,2008,122,2,1,50,215,17068,6.5
4413,1090,24,407,816,0,1974,86,1,2,5,36,3411,6.1
4414,67,9,48,0,1,2003,79,1,3,235,916,42256,5.7
4415,2295,490,833,244,6,2011,87,4,3,8,3,1305,5.4
4416,516,8,423,0,0,1977,97,11,1,95,84,3274,5.9
4417,0,2,0,588,2,2005,105,9,1,84,65,3156,7.5
4418,24419,310,22000,0,0,2003,89,4,3,154,286,58260,7.7
4419,2563,3,984,0,1,2009,120,2,0,20,55,4583,7.1
4420,382,3,196,694,0,2006,94,9,1,88,43,3394,7.4
4421,194,6,54,491,3,1999,108,7,3,70,80,6790,7.6
4422,161,0,69,43,0,2002,102,4,1,5,53,1099,6.4
4423,30,6,30,0,1,2003,83,2,0,105,77,7559,7.4
4424,660,0,399,287,1,2011,93,9,6,29,5,154,6.8
4425,407,7,328,0,0,2000,86,2,3,46,74,3562,6.5
4426,155,0,69,44,0,2003,101,4,1,3,34,651,6.0
4427,3166,35,980,180,0,1999,111,2,3,54,87,3479,7.3
4428,2655,9,710,1000,0,2004,90,6,3,126,154,26407,7.3
4429,2322,204,659,51,3,1997,86,6,3,17,21,1038,6.5
4430,24382,71,22000,139,1,2001,98,4,3,25,34,709,6.0
4431,2555,21,597,86,3,2002,91,6,3,11,24,553,5.3
4432,1440,12000,778,238,0,2005,91,4,3,81,53,6884,6.6
4433,20480,217,10000,0,5,2013,90,4,3,155,106,45928,6.1
4434,338,0,304,11000,6,1954,202,0,6,153,596,229012,8.7
4435,44,6,14,0,1,2012,89,9,5,26,9,3086,8.4
4436,11839,32,11000,344,0,1991,97,4,3,10,24,3013,5.8
4437,734,681,239,155,0,2007,84,4,5,35,12,1656,6.2
4438,1498,248,353,46000,0,2010,82,4,3,230,170,26185,5.8
4439,17883,12,17000,26000,0,2015,94,1,1,165,214,70136,6.7
